ACH_BBG000CMRVH1_2021-03-12;ACH;2;37;17.39;3.61
ACH_BBG000CMRVH1_2021-03-12;ACH;3;56;20.16;2.78
ARCC_BBG000PD6X77_2021-03-12;ARCC;1;13;1.82;0.75
BABA_BBG006G2JVL2_2021-03-12;BABA;1;1;2.62;1.11
BIDU_BBG000QXWHD1_2021-03-12;BIDU;1;1;3.01;1.13
BLUE_BBG000QGWY50_2021-03-12;BLUE;1;7;4.90;2.22
COG_BBG000C3GN47_2021-03-12;COG;1;13;5.07;2.05
ETRN_BBG00K53L394_2021-03-12;ETRN;1;31;1.86;0.75
FNKO_BBG00HXSHDQ9_2021-03-12;FNKO;1;14;1.68;0.72
FTCH_BBG00LSD4456_2021-03-12;FTCH;1;4;-0.84;-0.35
GE_BBG000BK6MB5_2021-03-12;GE;1;21;4.41;1.77
ICPT_BBG001J1QN87_2021-03-12;ICPT;1;11;-1.54;-0.67
JD_BBG005YHY0Q7_2021-03-12;JD;1;2;1.78;1.01
LFC_BBG000BBK4B9_2021-03-12;LFC;1;23;3.22;1.33
MSGE_BBG00L9HLWV8_2021-03-12;MSGE;1;2;-4.46;-2.06
MSTR_BBG000GQJPZ0_2021-03-12;MSTR;1;1;-2.06;-0.27
PBF_BBG002832GV8_2021-03-12;PBF;1;14;2.94;1.18
PBI_BBG000BQTMJ9_2021-03-12;PBI;1;27;0.27;0.11
PLTR_BBG000N7QR55_2021-03-12;PLTR;1;9;2.25;0.96
SDGR_BBG000T88BN2_2021-03-12;SDGR;1;3;4.50;1.89
TCS_BBG005DXJS36_2021-03-12;TCS;1;4;0.60;0.28
TPIC_BBG0016MQ7C5_2021-03-12;TPIC;1;4;0.92;0.45
TWOU_BBG001KS9450_2021-03-12;TWOU;1;6;2.34;0.97
UPWK_BBG00FBJ6390_2021-03-12;UPWK;1;5;4.70;1.94
VIR_BBG00H2QQ8T5_2021-03-12;VIR;1;4;5.20;2.11
XEC_BBG000D6L294_2021-03-12;XEC;1;3;-0.09;-0.05
ZYNE_BBG007BBS8B7_2021-03-12;ZYNE;1;9;0.27;0.65
ZYXI_BBG000BJBXZ2_2021-03-12;ZYXI;1;14;-1.54;-0.65
