ACAD_BBG000BHG9K0_2021-03-29;ACAD;1;9;0.54;0.23
ACH_BBG000CMRVH1_2021-03-29;ACH;1;23;1.38;0.57
AIV_BBG000DD3510_2021-03-29;AIV;1;42;-0.42;-0.17
AYX_BBG000BGZT72_2021-03-29;AYX;1;3;-0.84;-0.34
BAC_BBG000BCTLF6_2021-03-29;BAC;1;6;0.12;0.05
CGEN_BBG000B9ZLB0_2021-03-29;CGEN;1;30;-2.10;-0.86
DISCA_BBG000CHWP52_2021-03-29;DISCA;1;5;13.35;6.37
EVH_BBG005CHLM96_2021-03-29;EVH;1;12;1.92;0.80
FTCH_BBG00LSD4456_2021-03-29;FTCH;1;5;3.50;1.40
JNJ_BBG000BMHYD1_2021-03-29;JNJ;1;1;5.01;3.18
MLCO_BBG000BHP8J4_2021-03-29;MLCO;1;13;-2.21;-0.90
PTCT_BBG000QT15P7_2021-03-29;PTCT;1;5;-0.15;-0.06
SQ_BBG0018SLC07_2021-03-29;SQ;1;1;1.73;0.82
TCRR_BBG00FH3FM15_2021-03-29;TCRR;1;11;3.96;1.63
TCS_BBG005DXJS36_2021-03-29;TCS;1;4;-0.12;-0.05
TSLA_BBG000N9MNX3_2021-03-29;TSLA;1;1;6.95;1.14
TSM_BBG000BD8ZK0_2021-03-29;TSM;1;2;4.60;2.04
VCYT_BBG001J2M542_2021-03-29;VCYT;1;5;-1.80;-0.74
VICR_BBG000C3VHF1_2021-03-29;VICR;1;1;0.07;0.08
VIPS_BBG002NLDLV8_2021-03-29;VIPS;2;16;38.40;8.35
VIPS_BBG002NLDLV8_2021-03-29;VIPS;1;8;-0.88;-0.36
WTTR_BBG00G4Y2DC1_2021-03-29;WTTR;1;4;0.08;0.37
