AAL_BBG005P7Q881_2020-12-22;AAL;1;15;3.30;1.39
ACH_BBG000CMRVH1_2020-12-22;ACH;1;4;0.84;2.39
APA_BBG000BC2C10_2020-12-22;APA;1;17;2.38;0.96
BILI_BBG00K7T3037_2020-12-22;BILI;1;2;4.00;2.30
BLUE_BBG000QGWY50_2020-12-22;BLUE;1;5;2.70;1.19
CCL_BBG000BF6LY3_2020-12-22;CCL;1;12;2.88;1.17
CNK_BBG000QDVR53_2020-12-22;CNK;1;16;0.64;0.26
COTY_BBG000F395V1_2020-12-22;COTY;1;37;4.07;1.66
ET_BBG000BM2FL9_2020-12-22;ET;1;38;6.46;2.64
MOMO_BBG007HTCQT0_2020-12-22;MOMO;1;18;1.98;0.81
NTLA_BBG007KC7PB0_2020-12-22;NTLA;1;4;0.16;0.06
OKE_BBG000BQHGR6_2020-12-22;OKE;1;6;1.32;0.57
OXY_BBG000BQQ2S6_2020-12-22;OXY;1;14;0.42;0.18
PTON_BBG00JG0FFZ2_2020-12-22;PTON;1;1;2.84;1.88
RCL_BBG000BB5792_2020-12-22;RCL;1;3;2.16;1.02
SPR_BBG000PRJ2Z9_2020-12-22;SPR;1;7;2.45;0.99
TTM_BBG000PVGDH9_2020-12-22;TTM;1;22;0.66;0.27
