ACH_BBG000CMRVH1_2020-12-14;ACH;1;28;3.36;1.38
CHEF_BBG001MFW6D6_2020-12-14;CHEF;2;21;28.14;5.90
DBX_BBG0018SLDN0_2020-12-14;DBX;1;10;2.40;1.03
DKNG_BBG00TCBG714_2020-12-14;DKNG;1;4;1.08;0.54
EXEL_BBG000BQ4WF8_2020-12-14;EXEL;1;12;3.00;1.27
FSLY_BBG004NLQHL0_2020-12-14;FSLY;1;2;2.98;1.55
INCY_BBG000BNPSQ9_2020-12-14;INCY;1;3;4.17;1.75
IRM_BBG000KCZPC3_2020-12-14;IRM;1;8;2.08;0.88
OXY_BBG000BQQ2S6_2020-12-14;OXY;1;12;5.52;2.30
PBF_BBG002832GV8_2020-12-14;PBF;1;18;1.98;1.33
PBI_BBG000BQTMJ9_2020-12-14;PBI;1;43;3.01;1.22
PLCE_BBG000JK9DK4_2020-12-14;PLCE;1;5;7.25;3.45
SPCE_BBG00HTN2CQ3_2020-12-14;SPCE;2;16;9.28;1.96
UBER_BBG002B04MT8_2020-12-14;UBER;1;1;0.66;1.26
UPWK_BBG00FBJ6390_2020-12-14;UPWK;1;7;2.45;1.01
