ABNB_BBG001Y2XS07_2021-03-05;ABNB;1;1;0.83;0.47
AMAT_BBG000BBPFB9_2021-03-05;AMAT;1;2;2.30;1.08
BILI_BBG00K7T3037_2021-03-05;BILI;2;4;6.20;1.29
DAL_BBG000R7Z112_2021-03-05;DAL;1;5;2.80;1.24
DKNG_BBG00TCBG714_2021-03-05;DKNG;1;4;-2.20;-0.92
ENDP_BBG000C0HQ54_2021-03-05;ENDP;1;36;0.36;0.15
F_BBG000BQPC32_2021-03-05;F;1;21;2.94;1.21
FSLY_BBG004NLQHL0_2021-03-05;FSLY;1;3;3.75;1.95
GE_BBG000BK6MB5_2021-03-05;GE;1;18;1.08;0.45
GT_BBG000BKNX95_2021-03-05;GT;1;13;-1.82;-0.78
MAC_BBG000BL9C59_2021-03-05;MAC;1;18;3.60;1.50
MOMO_BBG007HTCQT0_2021-03-05;MOMO;1;15;1.50;0.62
PLCE_BBG000JK9DK4_2021-03-05;PLCE;1;3;6.60;3.12
SAVE_BBG000BF6RQ9_2021-03-05;SAVE;1;7;2.59;1.10
SPCE_BBG00HTN2CQ3_2021-03-05;SPCE;1;8;2.56;1.08
SPR_BBG000PRJ2Z9_2021-03-05;SPR;1;5;3.05;1.31
TRIP_BBG001M8HHB7_2021-03-05;TRIP;1;4;2.20;1.10
UBER_BBG002B04MT8_2021-03-05;UBER;1;4;-1.56;-0.74
UPWK_BBG00FBJ6390_2021-03-05;UPWK;1;5;-3.35;-1.57
VALE_BBG000BN5LG7_2021-03-05;VALE;1;14;0.70;0.29
VIPS_BBG002NLDLV8_2021-03-05;VIPS;1;6;1.44;0.63
YY_BBG003H0XV18_2021-03-05;YY;1;2;-0.78;-0.34
ZYNE_BBG007BBS8B7_2021-03-05;ZYNE;1;62;2.48;1.00
ZYXI_BBG000BJBXZ2_2021-03-05;ZYXI;1;17;2.21;0.92
