ACH_BBG000CMRVH1_2021-03-24;ACH;1;24;-5.04;-2.04
AIV_BBG000DD3510_2021-03-24;AIV;1;43;4.73;1.93
BAC_BBG000BCTLF6_2021-03-24;BAC;1;6;-1.50;-0.67
BIDU_BBG000QXWHD1_2021-03-24;BIDU;1;1;0.60;0.23
BUD_BBG000RYC984_2021-03-24;BUD;1;1;5.12;8.98
CHEF_BBG001MFW6D6_2021-03-24;CHEF;1;8;3.44;1.53
DKNG_BBG00TCBG714_2021-03-24;DKNG;1;3;2.49;1.19
HTHT_BBG000QFPM65_2021-03-24;HTHT;1;4;8.00;3.81
JELD_BBG0019GM953_2021-03-24;JELD;1;9;0.90;0.39
MO_BBG000BP6LJ8_2021-03-24;MO;1;5;0.75;0.30
PFE_BBG000BR2B91_2021-03-24;PFE;1;7;3.08;1.27
PLCE_BBG000JK9DK4_2021-03-24;PLCE;1;3;2.76;1.30
PLNT_BBG009H04M17_2021-03-24;PLNT;1;3;10.77;4.85
PNTG_BBG00P33SY72_2021-03-24;PNTG;1;5;7.05;3.15
PUMP_BBG00FYCQ352_2021-03-24;PUMP;1;24;1.44;0.58
SHI_BBG000BHR1H9_2021-03-24;SHI;1;10;0.90;0.39
TCS_BBG005DXJS36_2021-03-24;TCS;1;4;-1.80;-0.80
TPR_BBG000BY29C7_2021-03-24;TPR;1;6;0.66;0.27
VIAC_BBG000C496P7_2021-03-24;VIAC;1;2;2.54;1.49
XOM_BBG000GZQ728_2021-03-24;XOM;1;4;-0.64;-0.30
