AA;1;11;7.48;3.12
AAL;1;13;4.03;1.71
AMAT;1;2;-3.48;-1.41
AMAT;1;2;-3.62;-1.46
APA;1;13;0.52;0.22
APLE;1;17;-1.53;-0.62
AXP;1;1;1.46;1.12
BIDU;1;1;5.75;1.92
BILI;1;1;-2.39;-1.60
BKR;1;10;2.10;0.90
BLUE;1;9;-2.61;-1.07
BZUN;1;4;-5.36;-2.46
CAT;1;1;1.15;0.56
CCL;1;10;6.80;2.85
CFG;1;5;0.25;0.12
CLF;1;14;-2.80;-1.17
CLF;1;14;-0.56;-0.23
CLR;1;11;-0.66;-0.27
CNK;1;11;0.44;0.19
COF;1;2;0.24;0.10
COG;1;13;1.95;0.82
COTY;1;34;8.84;3.54
CREE;1;2;7.34;3.05
CREE;1;1;-0.57;-0.45
CROX;1;3;-3.12;-1.25
DAL;1;5;4.25;1.89
DISCA;1;4;0.20;0.10
DOCU;1;1;-1.36;-0.51
DOW;1;4;3.44;1.45
EDIT;1;4;-0.60;-0.26
ENDP;1;22;-2.42;-1.01
ENPH;1;1;-2.74;-1.45
ENPH;1;1;-0.37;-0.19
EOG;1;4;0.16;0.06
EQT;1;13;-2.60;-1.06
ET;1;36;-1.80;-0.72
ETRN;1;34;-1.70;-0.70
ETSY;1;1;-0.59;-0.26
EXAS;1;1;-3.00;-2.05
EXEL;1;11;-3.08;-1.24
EXPE;1;1;-1.58;-0.99
FATE;1;2;0.98;0.46
FCX;1;7;9.94;4.01
FOX;1;7;-0.77;-0.35
FOXA;1;7;1.40;0.61
FRHC;1;4;-2.76;-1.20
FRHC;1;4;-2.96;-1.26
FSLY;1;3;-2.79;-1.13
FTI;1;34;-3.06;-1.24
FTI;1;34;-2.38;-0.96
GM;1;4;-0.04;-0.02
GPS;1;10;1.60;0.68
GSKY;1;41;-2.05;-0.83
GSKY;1;40;-3.20;-1.30
GT;1;17;-1.02;-0.43
HA;1;10;-1.40;-0.57
HAL;1;12;3.24;1.36
HBAN;1;16;3.84;1.59
HFC;1;7;3.43;1.41
HRTX;1;13;-0.91;-0.37
HST;1;15;3.00;1.21
HTHT;1;4;-2.16;-0.91
IIVI;1;2;0.62;0.34
IVZ;1;11;-0.77;-0.31
JWN;1;6;-1.14;-0.52
KR;1;7;0.28;0.12
LTHM;1;11;-0.22;-0.10
LUMN;1;20;-1.40;-0.58
LVS;1;4;-2.44;-1.03
LYFT;1;4;0.96;0.41
M;1;17;3.06;1.23
MAC;1;19;-5.13;-2.13
MAC;1;19;-1.33;-0.55
MAR;1;1;2.69;2.02
MCHP;1;1;-0.33;-0.21
MFGP;1;41;-3.28;-1.32
MLCO;1;13;-1.30;-0.53
MOS;1;8;5.12;2.23
MPC;1;4;1.00;0.48
MRNA;1;1;-2.03;-1.17
MRNA;1;1;-2.29;-1.32
MRO;1;26;-1.56;-0.64
MU;1;2;-0.66;-0.37
MXIM;1;2;1.40;0.72
NTLA;1;3;5.34;2.56
NVTA;1;5;1.35;0.54
OIS;1;37;2.59;1.04
OXY;1;9;-0.54;-0.23
PLAY;1;6;0.30;0.13
PSX;1;3;2.07;0.86
RCL;1;3;4.35;1.87
RDFN;1;2;5.10;2.77
RF;1;12;-0.48;-0.20
ROKU;1;1;8.53;1.87
RRC;1;23;-10.12;-4.15
SAVE;1;7;6.93;2.87
SCHW;1;3;-0.60;-0.32
SEDG;1;1;-0.43;-0.13
SFIX;1;3;0.36;0.15
SFM;1;11;-2.75;-1.13
SLB;1;9;1.17;0.50
SNAP;1;3;-1.56;-0.80
SONO;1;6;-0.42;-0.19
SPCE;1;4;-4.36;-2.15
SPCE;1;4;1.00;0.49
SPR;1;6;6.60;2.72
SWN;1;57;-1.71;-0.69
SYF;1;6;2.82;1.25
TAL;1;2;2.56;1.44
TDOC;1;1;-3.46;-1.20
TER;1;1;0.58;0.41
TRIP;1;6;2.94;1.26
TRIP;1;6;-2.58;-1.07
TTD;1;1;55.63;6.54
TWTR;1;3;0.21;0.09
TXRH;1;2;-3.60;-2.09
TXRH;1;2;-2.08;-1.20
TXRH;1;2;0.76;0.43
UAL;1;5;10.20;4.44
UBER;1;4;1.96;0.82
UPWK;1;4;-0.36;-0.16
UPWK;1;4;0.36;0.16
VG;1;18;1.44;0.59
VIAC;1;3;0.48;0.25
VIPS;1;7;-3.01;-1.21
VIPS;1;6;-1.50;-0.67
VLO;1;3;7.26;3.51
W;1;1;7.30;2.63
W;1;1;0.60;0.21
W;1;1;-1.49;-0.50
ZION;1;4;0.24;0.12
ZM;1;1;-3.79;-0.89
ZYNE;1;42;-5.04;-2.06
ZYNE;1;44;-0.88;-0.35
ZYXI;1;13;0.00;0
