2021-05-30 21:29:10 24      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=ImpulseStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\new\quotes_2021-03-08;
2021-05-30 21:29:10 25      Trade bot created
2021-05-30 21:29:10 29      Fake connection created
2021-05-30 21:29:11 77      List of disabled tickers: 
2021-05-30 21:29:11 81      AA_BBG00B3T3HD3_2021-03-08
2021-05-30 21:29:11 93      AA: BuyPending. Strategy: ImpulseStrategy. Price: 29.99. StopLoss: 29.56. Candle: ID:1114, Time: 14:40, Close: 29.99. Details: Trend: 14:35(959)-14:40(1115). PrevMinMax: 29.28/29.98. Trend AB: 4.41860/29.34749. Trend Max/Fall/SD: 29.99/0.71/0.23; TrendGrow: +2.22%. DayAvgChange: 0.34%
2021-05-30 21:29:11 96      AA: OrderID: aa66e116. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:11 97      AA: OrderID: aa66e116 fully executed
2021-05-30 21:29:11 99      AA: SL reached. Pending. Close price: 29.54. Candle: ID:1374, Time: 14:45, Close: 29.54. Profit: -0.45(-1.50%)
2021-05-30 21:29:11 99      AA: OrderID: 208d807d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:12 00      AA: OrderID: 208d807d fully executed
2021-05-30 21:29:12 07      AAL_BBG005P7Q881_2021-03-08
2021-05-30 21:29:12 23      AAL: BuyPending. Strategy: ImpulseStrategy. Price: 21.11. StopLoss: 20.86. Candle: ID:4571, Time: 14:40, Close: 21.11. Details: Trend: 14:35(4118)-14:40(4572). PrevMinMax: 20.7/21.1. Trend AB: 0.89303/20.72101. Trend Max/Fall/SD: 21.11/0.58/0.17; TrendGrow: +2.23%. DayAvgChange: 0.42%
2021-05-30 21:29:12 23      AAL: OrderID: 5faf7a2e. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:12 25      AAL: OrderID: 5faf7a2e fully executed
2021-05-30 21:29:12 25      AAL: SL reached. Pending. Close price: 20.85. Candle: ID:5112, Time: 14:45, Close: 20.85. Profit: -0.26(-1.23%)
2021-05-30 21:29:12 26      AAL: OrderID: 1a928c9a. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:12 26      AAL: OrderID: 1a928c9a fully executed
2021-05-30 21:29:12 28      AAL: BuyPending. Strategy: ImpulseStrategy. Price: 21.47. StopLoss: 21.24. Candle: ID:9598, Time: 15:40, Close: 21.47. Details: Trend: 15:25(8227)-15:40(9599). PrevMinMax: 20.74/21.16. Trend AB: 0.15815/21.17343. Trend Max/Fall/SD: 21.47/0.52/0.20; TrendGrow: +2.00%. DayAvgChange: 0.43%
2021-05-30 21:29:12 28      AAL: OrderID: 6979c4f0. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:12 30      AAL: OrderID: 6979c4f0 partially executed. Executed lots: 3. OrderStatus: 3/11 lots
2021-05-30 21:29:12 30      AAL: OrderID: 6979c4f0 partially executed. Executed lots: 3. OrderStatus: 6/11 lots
2021-05-30 21:29:12 30      AAL: OrderID: 6979c4f0 partially executed. Executed lots: 1. OrderStatus: 7/11 lots
2021-05-30 21:29:12 30      AAL: OrderID: 6979c4f0 fully executed
2021-05-30 21:29:12 30      AAL: Pulling stop loss to current price. Price: 21.32. MaxPrice: 21.4. Candle: ID:9766, Time: 15:45, Close: 21.43.
2021-05-30 21:29:12 30      AAL: Pulling stop loss to current price. Price: 21.38. MaxPrice: 21.49. Candle: ID:10459, Time: 15:55, Close: 21.52.
2021-05-30 21:29:12 31      AAL: SL reached. Pending. Close price: 21.37. Candle: ID:11432, Time: 16:10, Close: 21.37. Profit: -0.10(-0.47%)
2021-05-30 21:29:12 31      AAL: OrderID: 112199fc. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:12 34      AAL: OrderID: 112199fc partially executed. Executed lots: 4. OrderStatus: 4/11 lots
2021-05-30 21:29:12 34      AAL: OrderID: 112199fc partially executed. Executed lots: 5. OrderStatus: 9/11 lots
2021-05-30 21:29:12 34      AAL: OrderID: 112199fc fully executed
2021-05-30 21:29:12 42      AAPL_BBG000B9XRY4_2021-03-08
2021-05-30 21:29:13 93      ABBV_BBG0025Y4RY4_2021-03-08
2021-05-30 21:29:14 04      ABNB_BBG001Y2XS07_2021-03-08
2021-05-30 21:29:14 23      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 182.64. StopLoss: 179.82. Candle: ID:1553, Time: 14:40, Close: 182.64. Details: Trend: 14:35(1228)-14:40(1554). PrevMinMax: 177.99/182.6. Trend AB: 17.86548/176.93192. Trend Max/Fall/SD: 182.64/0.77/0.30; TrendGrow: +3.19%. DayAvgChange: 0.51%
2021-05-30 21:29:14 24      ABNB: OrderID: 4ce8898c. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:14 24      ABNB: OrderID: 4ce8898c fully executed
2021-05-30 21:29:14 24      ABNB: Pulling stop loss to current price. Price: 180.09. MaxPrice: 185.69. Candle: ID:2096, Time: 14:50, Close: 185.88.
2021-05-30 21:29:14 25      ABNB: SL reached. Pending. Close price: 180.07. Candle: ID:2934, Time: 15:10, Close: 180.07. Profit: -2.57(-1.41%)
2021-05-30 21:29:14 25      ABNB: OrderID: d9bbd1cb. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:14 27      ABNB: OrderID: d9bbd1cb fully executed
2021-05-30 21:29:14 33      ABT_BBG000B9ZXB4_2021-03-08
2021-05-30 21:29:14 43      ACAD_BBG000BHG9K0_2021-03-08
2021-05-30 21:29:14 44      ACAD: SPYKE!. Candle: ID:3322, Time: 22:30, Close: 25
2021-05-30 21:29:14 44      ACAD: SPYKE!. Candle: ID:3323, Time: 22:30, Close: 30
2021-05-30 21:29:14 44      ACAD: SPYKE!. Candle: ID:3324, Time: 22:30, Close: 30
2021-05-30 21:29:14 44      ACAD: SPYKE!. Candle: ID:3325, Time: 22:30, Close: 30
2021-05-30 21:29:14 44      ACAD: SPYKE!. Candle: ID:3334, Time: 22:30, Close: 28.21
2021-05-30 21:29:14 44      ACAD: SPYKE!. Candle: ID:3343, Time: 22:30, Close: 28.51
2021-05-30 21:29:14 44      ACAD: SPYKE!. Candle: ID:3344, Time: 22:30, Close: 28.28
2021-05-30 21:29:14 44      ACAD: SPYKE!. Candle: ID:3352, Time: 22:30, Close: 29.5
2021-05-30 21:29:14 47      ACH_BBG000CMRVH1_2021-03-08
2021-05-30 21:29:14 48      ACH: BuyPending. Strategy: ImpulseStrategy. Price: 11.73. StopLoss: 11.51. Candle: ID:984, Time: 16:35, Close: 11.73. Details: OutletTime: 16:00(940)-16:35(985). OutletMinMax: 11.51/11.57. TrendAB: 3.74177/11.54368. CurrentChange: +1.56%. DayAvgChange: 0.12%. MaxFall: 0.77%, SD: 0.21
2021-05-30 21:29:14 49      ACH: OrderID: 74ae82ad. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:14 49      ACH: OrderID: 74ae82ad partially executed. Executed lots: 7. OrderStatus: 7/21 lots
2021-05-30 21:29:14 49      ACH: OrderID: 74ae82ad fully executed
2021-05-30 21:29:14 49      ACH: Rebuild trend due to changeFromTrend(0.86%) > MaxFall(0.77%). Candle: ID:1015, Time: 16:35, Close: 11.93. Trend: A: 5.00670, B: 11.51804, Max: 11.93, MaxFall: 0.77, SD: 0.27
2021-05-30 21:29:14 49      ACH: Pulling stop loss to no loss. Price: 11.73. Candle: ID:1022, Time: 16:35, Close: 12.12.
2021-05-30 21:29:14 49      ACH: Rebuild trend due to changeFromTrend(1.21%) > MaxFall(0.77%). Candle: ID:1046, Time: 16:35, Close: 12.2. Trend: A: 7.97772, B: 11.42821, Max: 12.49, MaxFall: 2.32, SD: 0.74
2021-05-30 21:29:14 49      ACH: Price too fall from max. Max: 12.23. Threshold: 2.0. Price change: -2.13; Closing. Candle: ID:1424, Time: 17:45, Close: 11.97. Profit: 0.24(2.05%)
2021-05-30 21:29:14 51      ACH: OrderID: 674f2f22. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:14 52      ACH: OrderID: 674f2f22 partially executed. Executed lots: 15. OrderStatus: 15/21 lots
2021-05-30 21:29:14 52      ACH: OrderID: 674f2f22 partially executed. Executed lots: 1. OrderStatus: 16/21 lots
2021-05-30 21:29:14 52      ACH: OrderID: 674f2f22 partially executed. Executed lots: 2. OrderStatus: 18/21 lots
2021-05-30 21:29:14 52      ACH: OrderID: 674f2f22 partially executed. Executed lots: 1. OrderStatus: 19/21 lots
2021-05-30 21:29:14 52      ACH: OrderID: 674f2f22 partially executed. Executed lots: 1. OrderStatus: 20/21 lots
2021-05-30 21:29:14 52      ACH: OrderID: 674f2f22 fully executed
2021-05-30 21:29:14 53      ADBE_BBG000BB5006_2021-03-08
2021-05-30 21:29:14 68      ADM_BBG000BB6WG8_2021-03-08
2021-05-30 21:29:14 75      ADP_BBG000JG0547_2021-03-08
2021-05-30 21:29:14 84      ADSK_BBG000BM7HL0_2021-03-08
2021-05-30 21:29:14 94      AES_BBG000C23KJ3_2021-03-08
2021-05-30 21:29:15 05      AFL_BBG000BBBNC6_2021-03-08
2021-05-30 21:29:15 10      AIG_BBG000BBDZG3_2021-03-08
2021-05-30 21:29:15 19      AKAM_BBG000BJQWD2_2021-03-08
2021-05-30 21:29:15 29      ALK_BBG000BBL0Y1_2021-03-08
2021-05-30 21:29:15 30      ALK: BuyPending. Strategy: ImpulseStrategy. Price: 67.1. StopLoss: 65.77. Candle: ID:152, Time: 14:35, Close: 67.1. Details: Trend: 14:30(67)-14:35(153). PrevMinMax: 65.04/65.82. Trend AB: 12.66767/65.68197. Trend Max/Fall/SD: 67.1/0.99/0.39; TrendGrow: +2.10%. DayAvgChange: 0.16%
2021-05-30 21:29:15 30      ALK: OrderID: ea5c9c53. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:15 31      ALK: OrderID: ea5c9c53 fully executed
2021-05-30 21:29:15 31      ALK: Price does not grow. Try to set TakeProfit. Price: 66.94. Candle: ID:285, Time: 14:55, Close: 66.85.
2021-05-30 21:29:15 31      ALK: Price does not grow. Pulling Stop Loss closer. Price: 66.29. Candle: ID:285, Time: 14:55, Close: 66.85.
2021-05-30 21:29:15 31      ALK: SL reached. Pending. Close price: 66.28. Candle: ID:303, Time: 14:55, Close: 66.28. Profit: -0.82(-1.22%)
2021-05-30 21:29:15 32      ALK: OrderID: 3b28aa1d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:15 33      ALK: OrderID: 3b28aa1d partially executed. Executed lots: 1. OrderStatus: 1/3 lots
2021-05-30 21:29:15 33      ALK: OrderID: 3b28aa1d fully executed
2021-05-30 21:29:15 35      ALL_BBG000BVMGF2_2021-03-08
2021-05-30 21:29:15 43      ALXN_BBG000G30YX4_2021-03-08
2021-05-30 21:29:15 52      AMAT_BBG000BBPFB9_2021-03-08
2021-05-30 21:29:15 70      AMAT: BuyPending. Strategy: ImpulseStrategy. Price: 113.83. StopLoss: 112.69. Candle: ID:1199, Time: 14:40, Close: 113.83. Details: Trend: 14:35(834)-14:40(1200). PrevMinMax: 111.25/113.82. Trend AB: 5.51716/111.37839. Trend Max/Fall/SD: 113.83/0.31/0.16; TrendGrow: +2.16%. DayAvgChange: 0.38%
2021-05-30 21:29:15 71      AMAT: OrderID: 5b914ce9. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:15 73      AMAT: OrderID: 5b914ce9 fully executed
2021-05-30 21:29:15 73      AMAT: SL reached. Pending. Close price: 112.64. Candle: ID:1615, Time: 14:45, Close: 112.64. Profit: -1.19(-1.05%)
2021-05-30 21:29:15 74      AMAT: OrderID: 2b55167b. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:15 74      AMAT: OrderID: 2b55167b fully executed
2021-05-30 21:29:15 85      AMCX_BBG000H01H92_2021-03-08
2021-05-30 21:29:15 86      AMCX: BuyPending. Strategy: ImpulseStrategy. Price: 67.22. StopLoss: 66.31. Candle: ID:1074, Time: 17:10, Close: 67.22. Details: Trend: 16:55(859)-17:10(1075). PrevMinMax: 64.98/66.12. Trend AB: 8.85443/65.04023. Trend Max/Fall/SD: 67.22/0.67/0.25; TrendGrow: +3.15%. DayAvgChange: 0.48%
2021-05-30 21:29:15 86      AMCX: OrderID: 2efbd811. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:15 90      AMCX: Cancel order. Candle: ID:1107, Time: 17:15, Close: 67.57. Details: price change 0.52
2021-05-30 21:29:15 90      OrderID: 2efbd811 successfully canceled
