AA;1;10;3.30;1.33
AAL;1;16;-2.72;-1.09
ABNB;1;1;-0.34;-0.23
ABT;1;2;-0.22;-0.10
ADM;1;4;5.60;2.71
ADP;1;1;0.31;0.18
AES;1;10;2.00;0.81
AIG;1;6;0.72;0.31
AMAT;1;2;3.64;2.04
AMCX;1;6;-0.78;-0.34
APA;1;15;-3.15;-1.27
APA;1;15;-2.25;-0.90
APTV;1;1;1.54;1.14
ARWR;1;3;0.09;0.04
ATRA;1;12;-3.00;-1.27
AXP;1;2;2.78;1.14
BA;1;1;-2.19;-1.03
BABA;1;1;-2.28;-0.96
BAC;1;7;-2.45;-1.10
BBBY;1;12;9.48;3.85
BBY;1;2;6.60;3.24
BEN;1;9;4.23;1.88
BIDU;1;1;-0.17;-0.08
BILI;1;2;7.84;3.86
BK;1;5;6.15;2.80
BKR;1;11;-0.99;-0.40
BMRN;1;2;2.88;1.66
BSX;1;6;0.30;0.14
BWA;1;6;-1.80;-0.75
BYND;1;2;0.42;0.17
C;1;3;0.45;0.23
CAH;1;4;0.72;0.33
CARR;1;6;5.94;2.55
CAT;1;1;4.09;2.15
CCL;1;11;-2.75;-1.18
CF;1;5;-2.05;-0.98
CF;1;5;2.20;1.04
CFG;1;6;6.00;2.62
CGNX;1;3;4.32;1.74
CHEF;1;9;-5.49;-2.29
CHRW;1;2;0.54;0.29
CHTR;1;1;-4.63;-0.74
CLF;1;15;11.40;4.64
CLF;1;14;-1.26;-0.52
CLR;1;12;-3.96;-1.61
CMA;1;4;-0.72;-0.29
CMCSA;1;5;3.80;1.53
CME;1;1;7.54;4.13
CNC;1;3;4.29;2.25
CNK;1;14;-3.78;-1.58
CNK;1;14;-0.42;-0.17
COF;1;2;0.68;0.32
COP;1;5;-0.15;-0.07
COTY;1;35;-3.15;-1.28
COTY;1;35;1.05;0.43
CPRI;1;5;-4.65;-2.21
CPRI;1;5;1.95;0.91
CREE;1;2;2.06;0.93
CROX;1;3;0.45;0.23
CRWD;1;1;-0.40;-0.19
CRWD;1;1;2.10;1.01
