AA;1;11;-2.97;-1.19
AAL;1;15;-1.05;-0.43
ABNB;1;1;-1.79;-1.12
ANGI;1;18;-0.18;-0.07
ANGI;1;18;-0.36;-0.15
APA;1;16;-0.16;-0.07
BABA;1;1;-2.27;-1.03
BABA;1;1;-2.35;-1.07
BABA;1;1;1.91;0.87
BBBY;1;13;-0.13;-0.05
BIDU;1;1;1.74;0.91
BILI;1;3;-3.24;-1.30
CARR;1;6;-0.66;-0.28
CCL;1;11;-0.22;-0.09
CCL;1;11;2.53;1.07
CF;1;6;3.78;1.67
CNK;1;14;13.02;5.49
DXC;1;10;1.00;0.41
EDIT;1;2;-0.16;-0.09
EDIT;1;2;4.74;2.68
FB;1;1;3.86;1.42
FSLR;1;2;0.44;0.21
FTI;1;25;-2.00;-0.82
HPQ;1;10;0.40;0.16
HRTX;1;11;-0.88;-0.37
HRTX;1;11;1.87;0.77
IAC;1;1;-0.95;-0.51
JD;1;2;-1.60;-0.96
JWN;1;8;0.32;0.13
LITE;1;2;-0.88;-0.44
LYV;1;3;-1.08;-0.48
M;1;22;5.94;2.46
M;1;21;5.04;2.07
MRNA;1;2;-2.76;-1.11
MRNA;1;2;-5.00;-2.04
MRO;1;36;-1.80;-0.74
MUR;1;20;-2.40;-0.97
NXPI;1;1;-0.43;-0.27
OXY;1;13;-0.13;-0.06
PBF;1;35;0.70;0.28
RCL;1;3;0.15;0.07
RDFN;1;3;-2.79;-1.17
SAVE;1;9;-1.53;-0.68
SEDG;1;1;-4.47;-1.34
SEDG;1;1;-4.82;-1.44
SEDG;1;1;-2.64;-0.82
SPCE;1;9;-2.52;-1.06
TRIP;1;9;3.78;1.55
TWOU;1;5;-3.10;-1.43
TWTR;1;4;-2.28;-1.04
UAA;1;14;-2.66;-1.08
WB;1;5;-0.10;-0.04
XRX;1;10;1.80;0.77
