AMAT;1;2;3.98;1.74
APA;1;14;0.56;0.24
AXP;1;1;-0.99;-0.77
BAC;1;7;-0.14;-0.06
BBBY;1;8;-2.40;-1.07
BIDU;1;1;9.87;3.23
BILI;1;1;0.05;0.03
BILI;1;1;-0.64;-0.42
BLDR;1;5;-1.10;-0.50
BLUE;1;5;-0.70;-0.30
BYND;1;1;2.24;1.27
BZUN;1;4;-3.84;-1.74
C;1;3;0.21;0.11
CCL;1;12;-0.36;-0.15
CCL;1;12;-2.64;-1.06
CGNX;1;2;-0.16;-0.08
CLR;1;10;-0.30;-0.13
CNK;1;12;-2.64;-1.06
CNK;1;11;-2.53;-1.10
COG;1;14;-0.42;-0.17
COP;1;5;0.60;0.26
COTY;1;36;-2.88;-1.16
COUP;1;1;-1.71;-0.46
CPRT;1;2;-0.16;-0.07
CREE;1;1;-0.37;-0.29
CRWD;1;1;-2.90;-1.21
CRWD;1;1;-0.38;-0.16
CTVA;1;5;-0.55;-0.25
D;1;3;-2.40;-1.09
DISCA;1;5;6.55;2.82
DISCK;1;6;6.00;2.52
DKNG;1;4;1.36;0.57
DOCU;1;1;2.11;0.82
DXCM;1;1;11.41;2.86
EDIT;1;4;8.92;3.96
ENPH;1;1;1.78;0.89
ENTG;1;2;0.00;0
EOG;1;4;0.68;0.28
EQT;1;14;-1.54;-0.65
EQT;1;14;-1.12;-0.46
ET;1;36;1.08;0.44
ETRN;1;34;2.04;0.83
ETSY;1;1;-2.86;-1.25
EXAS;1;1;1.49;0.97
EXPE;1;1;-2.79;-1.87
FANG;1;3;0.00;0
FIS;1;1;-1.41;-1.03
FOXA;1;7;3.43;1.52
FSLR;1;2;-0.12;-0.06
GPS;1;10;-1.20;-0.51
GS;1;1;0.27;0.09
HST;1;16;-2.88;-1.21
IIVI;1;2;0.32;0.17
ILMN;1;1;8.10;1.77
INTC;1;4;0.28;0.11
JPM;1;1;0.12;0.09
KEY;1;13;-0.13;-0.05
KHC;1;6;-2.58;-1.19
LRCX;1;1;15.72;2.73
LTHM;1;11;-5.61;-2.27
LUMN;1;21;0.63;0.26
MAC;1;19;-2.85;-1.17
MCHP;1;1;-0.53;-0.33
MET;1;4;-0.20;-0.09
MOMO;1;13;16.77;6.84
MOS;1;8;4.56;2.02
MS;1;3;0.21;0.09
MUR;1;17;-0.68;-0.28
NET;1;2;0.04;0.02
NOV;1;18;-1.44;-0.59
OTIS;1;3;0.30;0.16
OVV;1;12;1.92;0.77
OXY;1;10;-2.40;-0.96
OXY;1;9;-2.16;-0.95
PBF;1;25;5.25;2.10
PRU;1;3;1.77;0.73
PSX;1;3;-2.19;-0.94
PTON;1;1;-1.52;-1.03
PTON;1;1;0.00;0
PTON;1;1;0.00;0
RCL;1;3;-0.51;-0.25
RDFN;1;2;-1.84;-0.97
RDFN;1;2;-0.50;-0.26
REG;1;4;-3.32;-1.58
RRC;1;25;0.00;0
RRC;1;25;-0.75;-0.30
SCHW;1;4;6.84;3.02
SEDG;1;1;-0.62;-0.19
SFIX;1;2;0.42;0.24
SGEN;1;1;1.32;0.79
SNAP;1;3;-1.47;-0.78
SPG;1;2;-0.16;-0.07
SQ;1;1;1.41;0.53
SWN;1;59;-0.59;-0.24
SYF;1;6;-1.74;-0.77
TER;1;1;0.23;0.17
TER;1;1;0.93;0.66
TFC;1;4;3.40;1.60
TWOU;1;4;4.36;2.04
TWOU;1;4;-3.52;-1.57
TWTR;1;3;6.51;3.13
UAA;1;10;-0.60;-0.26
UNM;1;10;3.60;1.47
VG;1;16;0.32;0.13
VIAC;1;4;-0.32;-0.14
W;1;1;-0.49;-0.17
WB;1;4;6.36;2.68
WDC;1;3;2.34;1.20
WELL;1;3;-2.04;-1.01
WFC;1;7;2.59;1.12
YY;1;1;-0.66;-0.49
YY;1;1;-1.48;-1.07
Z;1;1;1.02;0.51
ZM;1;1;-5.66;-1.31
ZS;1;1;-0.19;-0.08
