2021-05-30 21:28:32 68      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=ImpulseStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\new\quotes_2021-02-19;
2021-05-30 21:28:32 69      Trade bot created
2021-05-30 21:28:32 71      Fake connection created
2021-05-30 21:28:33 53      List of disabled tickers: 
2021-05-30 21:28:33 55      AA_BBG00B3T3HD3_2021-02-19
2021-05-30 21:28:33 63      AA: BuyPending. Strategy: ImpulseStrategy. Price: 21.77. StopLoss: 21.55. Candle: ID:697, Time: 14:30, Close: 21.77. Details: OutletTime: 13:55(641)-14:30(698). OutletMinMax: 21.53/21.6. TrendAB: 3.84366/21.54641. CurrentChange: +1.02%. DayAvgChange: 0.15%. MaxFall: 0.23%, SD: 0.09
2021-05-30 21:28:33 63      AA: OrderID: 10153f26. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:33 63      AA: OrderID: 10153f26 fully executed
2021-05-30 21:28:33 66      AA: Pulling stop loss to current price. Price: 21.72. MaxPrice: 21.95. Candle: ID:1011, Time: 14:45, Close: 21.98.
2021-05-30 21:28:33 66      AA: Pulling stop loss to current price. Price: 22.08. MaxPrice: 22.16. Candle: ID:2075, Time: 15:50, Close: 22.19.
2021-05-30 21:28:33 66      AA: Pulling stop loss to current price. Price: 22.09. MaxPrice: 22.2. Candle: ID:2144, Time: 15:55, Close: 22.23.
2021-05-30 21:28:33 66      AA: Pulling stop loss to current price. Price: 22.2. MaxPrice: 22.23. Candle: ID:2246, Time: 16:05, Close: 22.26.
2021-05-30 21:28:33 66      AA: Pulling stop loss to current price. Price: 22.24. MaxPrice: 22.36. Candle: ID:2357, Time: 16:15, Close: 22.39.
2021-05-30 21:28:33 66      AA: Pulling stop loss to current price. Price: 22.46. MaxPrice: 22.51. Candle: ID:3276, Time: 17:25, Close: 22.54.
2021-05-30 21:28:33 67      AA: SL reached. Pending. Close price: 22.45. Candle: ID:3452, Time: 17:40, Close: 22.45. Profit: 0.68(3.12%)
2021-05-30 21:28:33 67      AA: OrderID: 634abefc. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:33 67      AA: OrderID: 634abefc partially executed. Executed lots: 1. OrderStatus: 1/11 lots
2021-05-30 21:28:33 67      AA: OrderID: 634abefc fully executed
2021-05-30 21:28:33 71      AAL_BBG005P7Q881_2021-02-19
2021-05-30 21:28:33 82      AAL: BuyPending. Strategy: ImpulseStrategy. Price: 18.15. StopLoss: 17.96. Candle: ID:1934, Time: 14:35, Close: 18.15. Details: Trend: 14:30(1414)-14:35(1935). PrevMinMax: 17.87/17.98. Trend AB: 0.69475/17.84432. Trend Max/Fall/SD: 18.18/0.39/0.16; TrendGrow: +2.02%. DayAvgChange: 0.25%
2021-05-30 21:28:33 82      AAL: OrderID: 4ab968ce. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:33 82      AAL: OrderID: 4ab968ce fully executed
2021-05-30 21:28:33 83      AAL: Pulling stop loss to current price. Price: 18.16. MaxPrice: 18.23. Candle: ID:3153, Time: 14:50, Close: 18.25.
2021-05-30 21:28:33 83      AAL: Pulling stop loss to current price. Price: 18.17. MaxPrice: 18.28. Candle: ID:3490, Time: 14:55, Close: 18.3.
2021-05-30 21:28:33 83      AAL: Pulling stop loss to current price. Price: 18.24. MaxPrice: 18.44. Candle: ID:3826, Time: 15:00, Close: 18.46.
2021-05-30 21:28:33 83      AAL: Pulling stop loss to current price. Price: 18.37. MaxPrice: 18.49. Candle: ID:4844, Time: 15:10, Close: 18.51.
2021-05-30 21:28:33 84      AAL: Pulling stop loss to current price. Price: 18.47. MaxPrice: 18.53. Candle: ID:7241, Time: 15:50, Close: 18.55.
2021-05-30 21:28:33 84      AAL: SL reached. Pending. Close price: 18.46. Candle: ID:7350, Time: 15:50, Close: 18.46. Profit: 0.31(1.71%)
2021-05-30 21:28:33 85      AAL: OrderID: b901dba6. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:28:33 85      AAL: OrderID: b901dba6 fully executed
2021-05-30 21:28:33 90      AAPL_BBG000B9XRY4_2021-02-19
2021-05-30 21:28:34 47      ABBV_BBG0025Y4RY4_2021-02-19
2021-05-30 21:28:34 54      ABNB_BBG001Y2XS07_2021-02-19
2021-05-30 21:28:34 58      ABT_BBG000B9ZXB4_2021-02-19
