2021-05-30 21:28:57 10      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=ImpulseStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\new\quotes_2021-03-04;
2021-05-30 21:28:57 11      Trade bot created
2021-05-30 21:28:57 14      Fake connection created
2021-05-30 21:28:58 67      List of disabled tickers: 
2021-05-30 21:28:58 70      AA_BBG00B3T3HD3_2021-03-04
2021-05-30 21:28:59 15      AAL_BBG005P7Q881_2021-03-04
2021-05-30 21:29:00 66      AAPL_BBG000B9XRY4_2021-03-04
2021-05-30 21:29:02 92      ABBV_BBG0025Y4RY4_2021-03-04
2021-05-30 21:29:03 04      ABNB_BBG001Y2XS07_2021-03-04
2021-05-30 21:29:03 54      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 182.78. StopLoss: 180.87. Candle: ID:2412, Time: 14:40, Close: 182.78. Details: Trend: 14:35(1966)-14:40(2413). PrevMinMax: 176.63/179.85. Trend AB: 6.03396/179.35105. Trend Max/Fall/SD: 182.78/0.52/0.17; TrendGrow: +2.03%. DayAvgChange: 0.30%
2021-05-30 21:29:03 56      ABNB: OrderID: 270b386a. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:03 56      ABNB: OrderID: 270b386a fully executed
2021-05-30 21:29:03 57      ABNB: Rebuild trend due to changeFromTrend(0.55%) > MaxFall(0.52%). Candle: ID:2443, Time: 14:40, Close: 183.24. Trend: A: 6.71851, B: 179.24607, Max: 183.28, MaxFall: 0.52, SD: 0.20
2021-05-30 21:29:03 58      ABNB: Rebuild trend due to changeFromTrend(0.55%) > MaxFall(0.52%). Candle: ID:2495, Time: 14:40, Close: 183.82. Trend: A: 7.16309, B: 179.17125, Max: 183.82, MaxFall: 0.52, SD: 0.20
2021-05-30 21:29:03 58      ABNB: SL reached. Pending. Close price: 180.81. Candle: ID:2834, Time: 14:45, Close: 180.81. Profit: -1.97(-1.08%)
2021-05-30 21:29:03 58      ABNB: OrderID: 44cbf5e2. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:03 59      ABNB: OrderID: 44cbf5e2 fully executed
2021-05-30 21:29:03 65      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 178.24. StopLoss: 173.81. Candle: ID:7289, Time: 15:40, Close: 178.24. Details: Trend: 15:25(6631)-15:40(7290). PrevMinMax: 172/178.2. Trend AB: 3.13325/175.39185. Trend Max/Fall/SD: 178.24/1.24/0.37; TrendGrow: +2.54%. DayAvgChange: 0.93%
2021-05-30 21:29:03 66      ABNB: OrderID: ccf802f5. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:03 67      ABNB: OrderID: ccf802f5 fully executed
2021-05-30 21:29:03 67      ABNB: Pulling stop loss to current price. Price: 176.1. MaxPrice: 177.77. Candle: ID:7290, Time: 15:40, Close: 178.
2021-05-30 21:29:03 67      ABNB: Pulling stop loss to current price. Price: 176.24. MaxPrice: 179.5. Candle: ID:7367, Time: 15:45, Close: 179.75.
2021-05-30 21:29:03 67      ABNB: SL reached. Pending. Close price: 176.1. Candle: ID:7663, Time: 15:50, Close: 176.1. Profit: -2.14(-1.20%)
2021-05-30 21:29:03 68      ABNB: OrderID: 82848573. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:03 68      ABNB: OrderID: 82848573 fully executed
2021-05-30 21:29:03 68      ABNB: BuyPending. Strategy: ImpulseStrategy. Price: 182.06. StopLoss: 179.43. Candle: ID:9223, Time: 16:40, Close: 182.06. Details: Trend: 16:25(8513)-16:40(9224). PrevMinMax: 176.39/179.24. Trend AB: 2.89032/178.62669. Trend Max/Fall/SD: 182.06/0.72/0.27; TrendGrow: +2.01%. DayAvgChange: 0.52%
2021-05-30 21:29:03 71      ABNB: OrderID: 7d8a9e7a. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:03 71      ABNB: OrderID: 7d8a9e7a fully executed
2021-05-30 21:29:03 71      ABNB: Rebuild trend due to changeFromTrend(0.73%) > MaxFall(0.72%). Candle: ID:9270, Time: 16:40, Close: 182.13. Trend: A: 3.44053, B: 178.49276, Max: 182.13, MaxFall: 0.72, SD: 0.30
2021-05-30 21:29:03 71      ABNB: Pulling stop loss to current price. Price: 179.54. MaxPrice: 182.25. Candle: ID:9356, Time: 16:45, Close: 182.45.
2021-05-30 21:29:03 71      ABNB: SL reached. Pending. Close price: 179.5. Candle: ID:10169, Time: 17:05, Close: 179.5. Profit: -2.56(-1.41%)
2021-05-30 21:29:03 72      ABNB: OrderID: 8fcd2bde. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:29:03 72      ABNB: OrderID: 8fcd2bde fully executed
