AA;1;12;-3.12;-1.32
ABNB;1;1;-2.02;-1.13
ABNB;1;1;-2.07;-1.15
AMAT;1;2;-2.12;-0.97
AMCX;1;5;-0.25;-0.11
AMCX;1;5;19.05;8.27
AMD;1;2;-2.10;-1.10
APA;1;15;-3.60;-1.48
ARCT;1;3;-4.50;-2.31
ARCT;1;3;0.30;0.15
ARCT;1;3;3.12;1.59
BBBY;1;9;-4.68;-1.94
BBBY;1;9;32.49;13.39
BIDU;1;1;-1.07;-0.42
BILI;1;2;6.94;2.78
BILI;1;1;2.39;1.83
BLDR;1;5;-0.40;-0.19
BMRN;1;2;2.96;1.71
BYND;1;1;0.69;0.51
BYND;1;1;-0.15;-0.11
CARR;1;6;-3.30;-1.38
CHX;1;14;1.96;0.83
CLF;1;15;-0.90;-0.37
CNK;1;13;2.86;1.21
COP;1;5;-1.70;-0.80
CPRI;1;5;4.60;2.12
CRWD;1;1;0.56;0.25
DBX;1;11;1.32;0.54
DDOG;1;2;4.68;2.22
DVN;1;14;0.14;0.06
DXCM;1;1;-3.85;-1.03
EDIT;1;3;-3.93;-2.00
EDIT;1;3;-0.24;-0.12
ENPH;1;1;-0.69;-0.33
EOG;1;4;-1.12;-0.52
EQT;1;15;-2.40;-1.00
ETSY;1;1;-2.76;-1.29
EXEL;1;11;0.44;0.18
F;1;21;-3.57;-1.46
F;1;21;-3.15;-1.29
FANG;1;4;7.60;3.14
FB;1;1;0.20;0.07
FCX;1;8;-2.40;-1.01
FSLR;1;2;-0.38;-0.18
FSLY;1;2;1.30;0.63
IBM;1;2;-2.40;-0.96
KEY;1;13;0.52;0.22
LRCX;1;1;-2.50;-0.44
M;1;20;-2.80;-1.14
M;1;20;0.40;0.16
MAC;1;18;-3.96;-1.66
MAC;1;18;0.90;0.37
MAC;1;17;11.56;4.89
MOMO;1;16;-1.44;-0.59
MOMO;1;16;-3.20;-1.29
MOMO;1;15;-3.00;-1.27
MOS;1;8;-2.32;-1.02
MPC;1;5;1.55;0.69
MRNA;1;1;-1.68;-1.25
MU;1;2;-1.76;-1.04
MUR;1;19;-2.66;-1.10
MUR;1;19;-2.09;-0.86
NVTA;1;4;7.40;3.45
OIS;1;43;-3.01;-1.22
OIS;1;42;6.72;2.71
OXY;1;11;2.64;1.15
PBCT;1;17;-2.55;-1.04
PBF;1;30;-0.90;-0.37
PHM;1;5;-4.15;-1.72
PINS;1;3;1.50;0.67
PSX;1;3;0.03;0.01
PXD;1;1;1.00;0.78
PYPL;1;1;1.25;0.50
REGN;1;1;2.38;0.44
RF;1;13;-3.77;-1.60
ROKU;1;1;-0.49;-0.11
SAVE;1;9;0.00;0
SEDG;1;1;-0.42;-0.13
SFIX;1;2;-2.76;-1.63
SFIX;1;2;4.60;2.71
SFIX;1;2;9.08;5.18
SLB;1;10;-2.50;-1.03
SLB;1;10;-1.10;-0.45
SNAP;1;4;-2.36;-1.08
SPCE;1;7;-0.56;-0.24
SPG;1;2;0.18;0.10
SWBI;1;13;-0.65;-0.28
SWN;1;73;-0.73;-0.30
TAL;1;3;-3.24;-1.42
TAL;1;3;-4.02;-1.75
TDOC;1;1;-0.96;-0.39
TDOC;1;1;-2.41;-0.95
TFC;1;4;0.48;0.24
ULTA;1;1;-2.45;-0.81
UPWK;1;6;4.74;1.96
USB;1;5;0.10;0.04
VLO;1;4;-0.68;-0.29
VRTX;1;1;-0.55;-0.23
W;1;1;-0.24;-0.08
WELL;1;4;-0.16;-0.06
WFC;1;7;0.28;0.13
XLNX;1;1;-1.85;-1.25
YY;1;2;-2.56;-1.39
ZGNX;1;13;0.39;0.16
ZION;1;5;-0.50;-0.21
ZION;1;5;0.05;0.02
ZYNE;1;69;0.69;0.28
ZYXI;1;14;1.54;0.66
