AA;1;7;-1.05;-0.45
AA;1;7;-1.05;-0.46
AAL;1;11;-1.98;-0.81
ABNB;1;1;-0.55;-0.29
ABNB;1;1;0.28;0.15
ABNB;1;1;-1.94;-0.98
ABNB;1;1;-1.08;-0.54
ACAD;1;8;-2.00;-0.90
ADPT;1;3;0.66;0.51
AMD;1;3;-2.49;-1.03
ANAB;1;11;-5.72;-2.49
ANAB;1;11;-3.19;-1.36
ANAB;1;11;-1.43;-0.61
ANSS;1;1;-0.07;-0.02
APLT;1;13;1.30;0.53
APPN;1;1;-1.75;-1.06
APPN;1;1;-0.01;-0.01
APPS;1;3;9.69;3.97
ARCT;1;4;-0.88;-0.42
ARNC;1;8;-2.96;-1.22
ARWR;1;3;-2.10;-0.96
AVTR;1;8;-2.40;-1.06
AYX;1;2;-0.52;-0.29
BA;1;1;-1.89;-0.75
BBBY;1;8;-2.72;-1.16
BEN;1;8;0.32;0.14
BIDU;1;1;1.11;0.42
BILI;1;2;-0.88;-0.40
BILI;1;2;-0.62;-0.28
BILI;1;2;-2.30;-1.01
BKNG;1;1;11.27;0.47
BLUE;1;7;-1.05;-0.45
BOX;1;11;9.13;3.88
BPMC;1;2;-1.40;-0.70
BYND;1;1;-0.97;-0.68
CCL;1;9;0.90;0.37
CF;1;4;-2.24;-1.10
CGEN;1;27;5.13;2.12
CHWY;1;2;-0.90;-0.53
CHWY;1;2;1.54;0.89
CIEN;1;4;-3.28;-1.51
CLF;1;15;1.35;0.54
CORR;1;29;-2.61;-1.07
CORR;1;29;-2.61;-1.05
CREE;1;2;1.08;0.49
CRWD;1;1;-3.01;-1.47
DAL;1;5;-0.60;-0.25
DBX;1;10;4.80;1.92
DDOG;1;2;-2.64;-1.56
DGX;1;2;0.26;0.11
DISCA;1;3;3.60;1.80
DISCK;1;4;1.04;0.45
DKNG;1;3;0.87;0.41
DKS;1;3;3.84;1.76
DNLI;1;3;-1.56;-0.83
EHTH;1;4;13.60;5.98
ENDP;1;29;-1.16;-0.48
ENPH;1;1;-1.79;-1.11
ENTG;1;2;-1.88;-0.92
EQIX;1;1;-0.67;-0.10
ESPR;1;8;-3.92;-1.61
ETSY;1;1;-1.39;-0.64
ETSY;1;1;-1.03;-0.47
ETSY;1;1;-0.38;-0.17
EXAS;1;1;0.85;0.65
EXPE;1;1;-0.22;-0.13
FANG;1;2;1.32;0.78
FATE;1;2;-2.34;-1.19
FB;1;1;0.67;0.25
FCX;1;6;3.96;1.84
FCX;1;6;-0.90;-0.40
FDX;1;1;-1.19;-0.44
FFIV;1;1;-1.95;-0.99
FGEN;1;7;-1.47;-0.60
FIVN;1;1;-1.35;-0.78
FLR;1;12;-0.72;-0.29
FNKO;1;16;3.20;1.34
FNKO;1;16;4.32;1.80
FOLD;1;23;-2.53;-1.02
FSLR;1;3;-0.24;-0.10
FSLY;1;3;-3.42;-1.56
FSLY;1;3;-0.48;-0.22
FTCH;1;4;-2.36;-1.00
GBT;1;5;-2.90;-1.34
GH;1;1;0.33;0.23
GSKY;1;36;3.96;1.62
GSKY;1;35;1.05;0.43
GTHX;1;10;-3.30;-1.38
GTHX;1;10;-1.00;-0.42
HALO;1;5;-0.80;-0.36
ICPT;1;12;-0.48;-0.19
INMD;1;3;-2.91;-1.34
IRBT;1;2;1.18;0.50
IRDM;1;5;0.00;0
IRDM;1;5;-2.50;-1.18
JD;1;2;-0.28;-0.15
JD;1;2;1.50;0.78
JD;1;2;-3.30;-1.72
KOD;1;1;0.23;0.17
LGND;1;1;-1.14;-0.71
LITE;1;2;-3.14;-1.79
LRN;1;9;3.69;1.60
LTHM;1;13;-2.34;-0.95
LTHM;1;13;-2.08;-0.84
LVS;1;3;-0.27;-0.14
LYFT;1;3;-1.74;-0.91
LYFT;1;3;-2.49;-1.29
MDB;1;1;-3.33;-1.05
