AAL;1;15;7.05;2.94
ABNB;1;1;1.02;0.57
ABNB;1;1;-1.78;-0.97
ABNB;1;1;-1.35;-0.73
ABNB;1;1;-2.16;-1.19
ALK;1;4;-0.64;-0.29
AMAT;1;2;2.38;1.14
APA;1;13;3.77;1.55
BA;1;1;-0.10;-0.05
BBBY;1;10;17.50;7.38
BIDU;1;1;-0.88;-0.36
BIDU;1;1;12.57;5.18
BILI;1;2;8.52;3.44
BLDR;1;6;2.10;0.88
BLUE;1;4;-0.48;-0.23
BYND;1;1;0.50;0.39
BYND;1;1;-1.69;-1.28
BYND;1;1;-0.59;-0.44
BYND;1;1;5.36;3.94
CCL;1;12;3.72;1.50
CCL;1;11;0.77;0.33
CLF;1;13;-0.26;-0.11
CNK;1;8;10.48;7.30
COTY;1;34;-3.74;-1.50
CVET;1;6;7.32;3.42
DAL;1;6;-2.46;-0.99
DAL;1;5;-0.20;-0.10
DAL;1;5;-2.20;-1.03
DBX;1;10;1.00;0.44
DISCA;1;6;3.72;1.66
DISCK;1;7;2.24;0.98
DKNG;1;4;-0.68;-0.30
DVN;1;2;1.30;3.33
EA;1;1;-1.30;-0.94
EDIT;1;3;-3.09;-1.35
EDIT;1;3;-1.23;-0.53
ENPH;1;1;-0.01;0.00
ETRN;1;29;-2.90;-1.16
ETSY;1;1;8.73;4.15
F;1;25;3.50;1.40
FANG;1;3;-1.62;-0.85
FATE;1;2;0.80;0.34
FRHC;1;4;3.76;1.87
FSLR;1;2;-2.50;-1.18
FSLR;1;2;-0.34;-0.16
FTI;1;21;-0.21;-0.08
GLW;1;6;1.56;0.68
GM;1;4;4.00;2.00
GPS;1;11;-0.33;-0.13
GSKY;1;48;-2.40;-0.98
HBI;1;15;-2.10;-0.88
HPQ;1;9;0.27;0.12
HST;1;16;-1.12;-0.46
IOVA;1;4;0.24;0.12
JWN;1;6;-1.14;-0.53
JWN;1;6;-3.06;-1.40
JWN;1;6;0.48;0.22
KEY;1;13;-2.73;-1.10
KLAC;1;1;8.94;2.93
LPSN;1;3;-0.33;-0.17
LRCX;1;1;4.39;0.80
LTHM;1;11;-0.66;-0.27
M;1;18;7.56;3.18
MAC;1;18;21.96;9.12
MAR;1;1;-1.65;-1.27
MDRX;1;14;0.42;0.18
MFGP;1;44;3.08;1.24
MOMO;1;15;-3.75;-1.52
MOS;1;8;-1.44;-0.62
MRNA;1;2;-1.66;-0.67
MRNA;1;1;-0.25;-0.20
MRO;1;30;11.70;4.70
MUR;1;16;2.88;1.17
NAVI;1;22;11.44;4.66
NFLX;1;1;-5.33;-1.04
NOK;1;61;-1.83;-0.74
NOK;1;59;0.59;0.24
NTLA;1;3;9.39;3.90
NVTA;1;4;8.00;3.77
OIS;1;38;13.68;5.52
ON;1;6;1.02;0.45
OSUR;1;19;7.22;2.94
OXY;1;10;9.00;3.90
PBF;1;32;8.96;3.67
PBI;1;33;-4.29;-1.74
PBI;1;33;14.85;5.95
PINS;1;3;2.67;1.20
PLAY;1;7;-1.75;-0.73
PTON;1;1;-0.31;-0.18
QDEL;1;1;0.80;0.40
QRTEA;1;21;1.89;0.78
RCL;1;3;5.34;2.39
ROKU;1;1;3.74;0.90
RRC;1;25;0.50;0.21
RRC;1;25;-2.75;-1.12
RRC;1;25;2.75;1.14
SAVE;1;9;9.63;4.13
SDGR;1;2;-0.42;-0.23
SEDG;1;1;-4.21;-1.22
SFIX;1;3;10.89;5.31
SIG;1;5;-3.20;-1.53
SLB;1;9;-0.18;-0.08
SMAR;1;3;-0.78;-0.37
SNAP;1;4;-1.80;-0.83
SONO;1;9;-1.26;-0.52
SPCE;1;8;-1.12;-0.46
SPCE;1;8;4.88;1.97
SPCE;1;7;-0.84;-0.38
SPCE;1;7;1.19;0.52
SPG;1;2;-0.04;-0.02
SPR;1;6;-0.06;-0.03
SWN;1;64;-0.64;-0.26
TPR;1;7;-2.59;-1.06
TRIP;1;7;-2.94;-1.20
TSLA;1;1;-3.65;-0.42
TSM;1;2;5.36;2.16
TSM;1;1;-0.05;-0.04
TTM;1;14;-2.80;-1.18
TWLO;1;1;-4.07;-1.06
TWOU;1;1;0.28;0.61
UAA;1;13;-1.17;-0.48
UAL;1;5;3.70;1.61
UPWK;1;5;-2.35;-1.08
URBN;1;8;0.56;0.24
VIAC;1;5;6.15;2.72
W;1;1;46.24;14.82
WB;1;6;-2.64;-1.07
WDAY;1;1;-1.05;-0.45
WYNN;1;2;-1.54;-0.70
ZM;1;1;-1.13;-0.30
ZYNE;1;70;-2.80;-1.12
ZYNE;1;68;0.00;0
ZYNE;1;67;-2.68;-1.09
ZYXI;1;16;-2.88;-1.19
ZYXI;1;16;-1.28;-0.52
ZYXI;1;2;-0.32;-1.01
ZYXI;1;15;0.00;0
