2021-05-30 21:38:08 36      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=GoodGrowStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\new\quotes_2021-03-05;
2021-05-30 21:38:08 37      Trade bot created
2021-05-30 21:38:08 38      Fake connection created
2021-05-30 21:38:09 12      List of disabled tickers: 
2021-05-30 21:38:09 13      AA_BBG00B3T3HD3_2021-03-05
2021-05-30 21:38:09 23      AAL_BBG005P7Q881_2021-03-05
2021-05-30 21:38:09 42      AAPL_BBG000B9XRY4_2021-03-05
2021-05-30 21:38:10 31      ABBV_BBG0025Y4RY4_2021-03-05
2021-05-30 21:38:10 38      ABNB_BBG001Y2XS07_2021-03-05
2021-05-30 21:38:10 47      ABT_BBG000B9ZXB4_2021-03-05
2021-05-30 21:38:10 50      ACAD_BBG000BHG9K0_2021-03-05
2021-05-30 21:38:10 51      ACAD: BuyPending. Strategy: GoodGrowStrategy. Price: 46.25. StopLoss: 45.44. Candle: ID:1845, Time: 17:20, Close: 46.25. Details: Reason: Grow:0.44%;0.84%;0.39%;0.37%;
2021-05-30 21:38:10 52      ACAD: OrderID: a1a8dcc3. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:38:10 52      ACAD: OrderID: a1a8dcc3 fully executed
2021-05-30 21:38:10 52      ACAD: Pulling stop loss to current price. Price: 46.12. MaxPrice: 46.4. Candle: ID:1976, Time: 17:35, Close: 46.39.
2021-05-30 21:38:10 52      ACAD: Seems price is decreases. Closing by current price. Price: 46.39. Candle: ID:2184, Time: 17:55, Close: 46.39.
2021-05-30 21:38:10 52      ACAD: SL reached. Pending. Close price: 46.38. Candle: ID:2186, Time: 17:55, Close: 46.38. Profit: 0.13(0.28%)
2021-05-30 21:38:10 52      ACAD: OrderID: 80e5c524. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:38:10 52      ACAD: OrderID: 80e5c524 fully executed
2021-05-30 21:38:10 54      ACH_BBG000CMRVH1_2021-03-05
2021-05-30 21:38:10 54      ACH: SPYKE!. Candle: ID:201, Time: 9:00, Close: 11.7
2021-05-30 21:38:10 55      ADBE_BBG000BB5006_2021-03-05
2021-05-30 21:38:10 64      ADM_BBG000BB6WG8_2021-03-05
2021-05-30 21:38:10 68      ADP_BBG000JG0547_2021-03-05
2021-05-30 21:38:10 73      ADSK_BBG000BM7HL0_2021-03-05
2021-05-30 21:38:10 76      ADSK: BuyPending. Strategy: GoodGrowStrategy. Price: 266.38. StopLoss: 264.36. Candle: ID:4960, Time: 18:20, Close: 266.38. Details: Reason: Grow:0.68%;0.37%;0.42%;0.30%;
2021-05-30 21:38:10 76      ADSK: OrderID: 7b8e94e9. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:38:10 76      ADSK: OrderID: 7b8e94e9 fully executed
2021-05-30 21:38:10 76      ADSK: Pulling stop loss to current price. Price: 264.89. MaxPrice: 266.97. Candle: ID:4974, Time: 18:25, Close: 266.98.
2021-05-30 21:38:10 76      ADSK: Seems price is decreases. Closing by current price. Price: 265.49. Candle: ID:5141, Time: 18:35, Close: 265.49.
2021-05-30 21:38:10 76      ADSK: SL reached. Pending. Close price: 265.48. Candle: ID:5142, Time: 18:35, Close: 265.48. Profit: -0.90(-0.34%)
2021-05-30 21:38:10 76      ADSK: OrderID: 99a9e4f4. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:38:10 76      ADSK: OrderID: 99a9e4f4 fully executed
2021-05-30 21:38:10 78      AES_BBG000C23KJ3_2021-03-05
2021-05-30 21:38:10 82      AFL_BBG000BBBNC6_2021-03-05
2021-05-30 21:38:10 87      AIG_BBG000BBDZG3_2021-03-05
2021-05-30 21:38:10 92      AKAM_BBG000BJQWD2_2021-03-05
2021-05-30 21:38:10 98      ALK_BBG000BBL0Y1_2021-03-05
2021-05-30 21:38:11 01      ALL_BBG000BVMGF2_2021-03-05
2021-05-30 21:38:11 04      ALXN_BBG000G30YX4_2021-03-05
2021-05-30 21:38:11 08      AMAT_BBG000BBPFB9_2021-03-05
