2021-05-30 21:35:56 27      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=GoodGrowStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\quotes_2021-01-07;
2021-05-30 21:35:56 28      Trade bot created
2021-05-30 21:35:56 30      Fake connection created
2021-05-30 21:35:56 90      List of disabled tickers: 
2021-05-30 21:35:56 91      AA_BBG00B3T3HD3_2021-01-07
2021-05-30 21:35:56 97      AAL_BBG005P7Q881_2021-01-07
2021-05-30 21:35:57 02      AAPL_BBG000B9XRY4_2021-01-07
2021-05-30 21:35:57 36      ABBV_BBG0025Y4RY4_2021-01-07
2021-05-30 21:35:57 40      ABNB_BBG001Y2XS07_2021-01-07
2021-05-30 21:35:57 42      ABNB: BuyPending. Strategy: GoodGrowStrategy. Price: 147.98. StopLoss: 145.03. Candle: ID:334, Time: 14:30, Close: 147.98. Details: Reason: DayMax: 145.03. Current change: +2.03%
2021-05-30 21:35:57 42      ABNB: OrderID: edf925fa. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:35:57 42      ABNB: OrderID: edf925fa fully executed
2021-05-30 21:35:57 42      ABNB: Pulling stop loss to current price. Price: 145.2. MaxPrice: 147.98. Candle: ID:513, Time: 14:35, Close: 148.48.
2021-05-30 21:35:57 42      ABNB: Seems price is decreases. Closing by current price. Price: 145.99. Candle: ID:778, Time: 14:45, Close: 145.99.
2021-05-30 21:35:57 42      ABNB: SL reached. Pending. Close price: 145.98. Candle: ID:779, Time: 14:45, Close: 145.98. Profit: -2.00(-1.35%)
2021-05-30 21:35:57 42      ABNB: OrderID: c53feffb. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:35:57 42      ABNB: OrderID: c53feffb fully executed
2021-05-30 21:35:57 43      ABNB: BuyPending. Strategy: GoodGrowStrategy. Price: 151.67. StopLoss: 149.15. Candle: ID:3075, Time: 17:00, Close: 151.67. Details: Reason: DayMax: 148.68. Current change: +2.01%
2021-05-30 21:35:57 43      ABNB: OrderID: af6a6a87. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:35:57 43      ABNB: OrderID: af6a6a87 fully executed
2021-05-30 21:35:57 44      ABNB: Price does not grow. Try to set TakeProfit. Price: 152.23. Candle: ID:3684, Time: 17:20, Close: 151.65.
2021-05-30 21:35:57 44      ABNB: Price does not grow. Try to set TakeProfit. Price: 152.01. Candle: ID:3686, Time: 17:25, Close: 151.62.
2021-05-30 21:35:57 44      ABNB: Seems price is decreases. Closing by current price. Price: 151.62. Candle: ID:3686, Time: 17:25, Close: 151.62.
2021-05-30 21:35:57 44      ABNB: SL reached. Pending. Close price: 151.6. Candle: ID:3687, Time: 17:25, Close: 151.6. Profit: -0.07(-0.05%)
2021-05-30 21:35:57 44      ABNB: OrderID: ae595af8. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:35:57 44      ABNB: OrderID: ae595af8 fully executed
2021-05-30 21:35:57 45      ABT_BBG000B9ZXB4_2021-01-07
2021-05-30 21:35:57 48      ACAD_BBG000BHG9K0_2021-01-07
2021-05-30 21:35:57 48      ACAD: BuyPending. Strategy: GoodGrowStrategy. Price: 54.96. StopLoss: 53.75. Candle: ID:49, Time: 14:35, Close: 54.96. Details: Reason: DayMax: 53.79. Current change: +2.18%
2021-05-30 21:35:57 48      ACAD: OrderID: 519e7ca8. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:35:57 48      ACAD: OrderID: 519e7ca8 fully executed
2021-05-30 21:35:57 48      ACAD: Price does not grow. Try to set TakeProfit. Price: 55.12. Candle: ID:164, Time: 14:55, Close: 54.89.
2021-05-30 21:35:57 48      ACAD: TP reached. Pending. Close price: 55.12. Candle: ID:187, Time: 14:55, Close: 55.12. Profit: 0.16(0.29%)
2021-05-30 21:35:57 48      ACAD: OrderID: d9809278. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:35:57 48      ACAD: OrderID: d9809278 fully executed
2021-05-30 21:35:57 49      ACH_BBG000CMRVH1_2021-01-07
2021-05-30 21:35:57 50      ADBE_BBG000BB5006_2021-01-07
2021-05-30 21:35:57 55      ADM_BBG000BB6WG8_2021-01-07
2021-05-30 21:35:57 56      ADP_BBG000JG0547_2021-01-07
2021-05-30 21:35:57 59      ADSK_BBG000BM7HL0_2021-01-07
2021-05-30 21:35:57 61      AES_BBG000C23KJ3_2021-01-07
2021-05-30 21:35:57 63      AFL_BBG000BBBNC6_2021-01-07
2021-05-30 21:35:57 65      AIG_BBG000BBDZG3_2021-01-07
2021-05-30 21:35:57 68      AKAM_BBG000BJQWD2_2021-01-07
2021-05-30 21:35:57 70      ALK_BBG000BBL0Y1_2021-01-07
2021-05-30 21:35:57 71      ALL_BBG000BVMGF2_2021-01-07
2021-05-30 21:35:57 73      ALXN_BBG000G30YX4_2021-01-07
2021-05-30 21:35:57 76      AMAT_BBG000BBPFB9_2021-01-07
2021-05-30 21:35:57 82      AMCX_BBG000H01H92_2021-01-07
2021-05-30 21:35:57 82      AMCX: BuyPending. Strategy: GoodGrowStrategy. Price: 38.74. StopLoss: 38.38. Candle: ID:395, Time: 16:00, Close: 38.74. Details: Reason: Grow:0.39%;0.36%;0.34%;0.34%;
2021-05-30 21:35:57 83      AMCX: OrderID: 659ebf51. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:35:57 83      AMCX: OrderID: 659ebf51 fully executed
2021-05-30 21:35:57 83      AMCX: Pulling stop loss to current price. Price: 38.44. MaxPrice: 38.74. Candle: ID:448, Time: 16:05, Close: 38.73.
2021-05-30 21:35:57 83      AMCX: Pulling stop loss to current price. Price: 38.61. MaxPrice: 38.8. Candle: ID:482, Time: 16:10, Close: 38.78.
2021-05-30 21:35:57 83      AMCX: SL reached. Pending. Close price: 38.58. Candle: ID:602, Time: 16:35, Close: 38.58. Profit: -0.16(-0.41%)
2021-05-30 21:35:57 83      AMCX: OrderID: 4597554d. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:35:57 83      AMCX: OrderID: 4597554d fully executed
