2021-05-30 21:37:14 39      mode=TestTradeBot;DumpQuotes=false;SubscribeQuotes=false;Strategies=GoodGrowStrategy;Token=token.txt;ConfigPath=usd.json;CandlesPath=C:\tinkoff\TestData\RawQuotes\5m\uncompressed\new\quotes_2021-02-19;
2021-05-30 21:37:14 40      Trade bot created
2021-05-30 21:37:14 42      Fake connection created
2021-05-30 21:37:15 11      List of disabled tickers: 
2021-05-30 21:37:15 13      AA_BBG00B3T3HD3_2021-02-19
2021-05-30 21:37:15 20      AA: BuyPending. Strategy: GoodGrowStrategy. Price: 22.03. StopLoss: 21.72. Candle: ID:1058, Time: 14:45, Close: 22.03. Details: Reason: DayMax: 21.59. Current change: +2.04%
2021-05-30 21:37:15 20      AA: OrderID: b5d8c4af. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:15 20      AA: OrderID: b5d8c4af fully executed
2021-05-30 21:37:15 20      AA: Pulling stop loss to current price. Price: 21.83. MaxPrice: 22.07. Candle: ID:1148, Time: 14:50, Close: 22.07.
2021-05-30 21:37:15 20      AA: Pulling stop loss to current price. Price: 21.99. MaxPrice: 22.14. Candle: ID:1741, Time: 15:25, Close: 22.12.
2021-05-30 21:37:15 20      AA: SL reached. Pending. Close price: 21.98. Candle: ID:1858, Time: 15:30, Close: 21.98. Profit: -0.05(-0.23%)
2021-05-30 21:37:15 20      AA: OrderID: d917df46. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:15 20      AA: OrderID: d917df46 fully executed
2021-05-30 21:37:15 24      AAL_BBG005P7Q881_2021-02-19
2021-05-30 21:37:15 30      AAL: BuyPending. Strategy: GoodGrowStrategy. Price: 18.34. StopLoss: 18.17. Candle: ID:2992, Time: 14:45, Close: 18.34. Details: Reason: DayMax: 17.97. Current change: +2.06%
2021-05-30 21:37:15 30      AAL: OrderID: 19a9ad6f. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:15 30      AAL: OrderID: 19a9ad6f fully executed
2021-05-30 21:37:15 30      AAL: Pulling stop loss to current price. Price: 18.24. MaxPrice: 18.44. Candle: ID:3821, Time: 15:00, Close: 18.45.
2021-05-30 21:37:15 30      AAL: Pulling stop loss to current price. Price: 18.37. MaxPrice: 18.49. Candle: ID:4795, Time: 15:10, Close: 18.5.
2021-05-30 21:37:15 31      AAL: Seems price is decreases. Closing by current price. Price: 18.49. Candle: ID:6187, Time: 15:30, Close: 18.49.
2021-05-30 21:37:15 31      AAL: SL reached. Pending. Close price: 18.48. Candle: ID:6192, Time: 15:30, Close: 18.48. Profit: 0.14(0.76%)
2021-05-30 21:37:15 31      AAL: OrderID: 95efaae7. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:15 31      AAL: OrderID: 95efaae7 fully executed
2021-05-30 21:37:15 36      AAPL_BBG000B9XRY4_2021-02-19
2021-05-30 21:37:15 83      ABBV_BBG0025Y4RY4_2021-02-19
2021-05-30 21:37:15 88      ABNB_BBG001Y2XS07_2021-02-19
2021-05-30 21:37:15 91      ABT_BBG000B9ZXB4_2021-02-19
2021-05-30 21:37:15 95      ACAD_BBG000BHG9K0_2021-02-19
2021-05-30 21:37:15 96      ACH_BBG000CMRVH1_2021-02-19
2021-05-30 21:37:15 97      ACH: BuyPending. Strategy: GoodGrowStrategy. Price: 10.82. StopLoss: 10.58. Candle: ID:140, Time: 7:20, Close: 10.82. Details: Reason: DayMax: 10.59. Current change: +2.17%
2021-05-30 21:37:15 97      ACH: OrderID: e6b62a24. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:15 97      ACH: OrderID: e6b62a24 fully executed
2021-05-30 21:37:15 97      ACH: Pulling stop loss to current price. Price: 10.6. MaxPrice: 10.82. Candle: ID:165, Time: 7:25, Close: 10.81.
2021-05-30 21:37:15 97      ACH: Pulling stop loss to current price. Price: 10.63. MaxPrice: 10.82. Candle: ID:222, Time: 7:30, Close: 10.86.
2021-05-30 21:37:15 97      ACH: Pulling stop loss to current price. Price: 10.79. MaxPrice: 10.87. Candle: ID:269, Time: 7:40, Close: 10.87.
2021-05-30 21:37:15 97      ACH: SL reached. Pending. Close price: 10.76. Candle: ID:296, Time: 7:40, Close: 10.76. Profit: -0.06(-0.55%)
2021-05-30 21:37:15 97      ACH: OrderID: d1278a1a. PlacedOrder. Status: New. RejectReason: 
2021-05-30 21:37:15 97      ACH: OrderID: d1278a1a fully executed
2021-05-30 21:37:15 98      ACH: SPYKE!. Candle: ID:2588, Time: 21:30, Close: 11.84
