ABNB;1;1;-2.00;-1.35
ABNB;1;1;-0.07;-0.05
ACAD;1;1;0.16;0.29
AMCX;1;1;-0.16;-0.41
APA;1;1;-0.03;-0.17
APTV;1;1;-0.16;-0.11
ARWR;1;1;-0.47;-0.60
ATRA;1;1;-0.10;-0.51
BA;1;1;0.08;0.04
BILI;1;1;1.92;1.77
BLDR;1;1;-0.31;-0.75
CCL;1;1;0.16;0.77
CF;1;1;-0.26;-0.59
CFG;1;1;-0.03;-0.07
CHX;1;1;-0.04;-0.22
CLF;1;1;-0.27;-1.45
CMA;1;1;0.09;0.14
CNC;1;1;-0.29;-0.42
COF;1;1;-0.75;-0.68
COP;1;1;-0.08;-0.18
COTY;1;1;-0.08;-1.11
CPRI;1;1;-0.73;-1.63
CREE;1;1;-2.10;-1.77
CRWD;1;1;-0.33;-0.15
DDOG;1;1;-0.40;-0.42
DFS;1;1;0.08;0.08
DOCU;1;1;2.76;1.19
DVN;1;1;0.25;1.35
DXC;1;1;-0.15;-0.50
EDIT;1;1;1.71;2.04
ENDP;1;1;-0.15;-1.84
ENPH;1;1;-1.17;-0.54
EOG;1;1;-0.03;-0.05
EVH;1;1;0.13;0.75
FANG;1;1;-0.24;-0.41
FATE;1;1;4.26;4.09
FIVN;1;1;1.79;1.04
FSLR;1;1;-0.39;-0.37
FSLY;1;1;-1.19;-1.40
FTI;1;1;-0.16;-1.43
GT;1;1;0.01;0.09
HBAN;1;1;-0.09;-0.61
HES;1;1;-0.29;-0.48
HP;1;1;-0.25;-0.96
IOVA;1;1;-0.26;-0.54
JWN;1;1;-0.27;-0.79
LPSN;1;1;0.25;0.40
LUV;1;1;-0.38;-0.80
M;1;1;-0.09;-0.69
MRNA;1;1;-2.46;-2.01
MRO;1;1;-0.04;-0.52
MRO;1;1;-0.09;-1.15
MUR;1;1;-0.15;-0.99
NEO;1;1;-0.22;-0.42
NET;1;1;0.09;0.12
NTES;1;1;2.52;2.34
NTLA;1;1;1.47;2.06
NTLA;1;1;0.71;0.93
NVTA;1;1;-0.37;-0.77
OIS;1;1;-0.04;-0.61
OKTA;1;1;-2.60;-1.04
OLLI;1;1;-0.60;-0.63
OVV;1;1;0.00;0
OXY;1;1;-0.15;-0.71
PAGS;1;1;-0.34;-0.63
PBI;1;1;-0.15;-2.13
PSX;1;1;-0.36;-0.49
RCL;1;1;0.37;0.50
ROKU;1;1;7.50;2.08
RRGB;1;1;-1.23;-5.26
SBGI;1;1;-0.22;-0.64
SDGR;1;1;2.24;2.71
SEDG;1;1;-0.07;-0.02
SIG;1;1;-0.56;-1.64
SNAP;1;1;0.35;0.68
SPCE;1;1;0.11;0.43
SQ;1;1;-0.36;-0.15
TDOC;1;1;2.77;1.30
TOL;1;1;-0.26;-0.60
TRIP;1;1;0.01;0.03
TWLO;1;1;5.70;1.67
TWOU;1;1;0.47;1.17
TWTR;1;1;-0.20;-0.38
UBER;1;1;0.36;0.66
UPWK;1;1;-0.18;-0.47
WBA;1;1;1.00;2.22
Z;1;1;-0.02;-0.01
ZGNX;1;1;0.22;1.08
ZION;1;1;0.31;0.61
ZS;1;1;0.05;0.03
ZYXI;1;1;-0.29;-1.91
