AAPL;1;1;-0.41;-0.31
ABNB;1;1;-2.36;-1.38
ANGI;1;1;0.09;0.70
CNK;1;1;0.02;0.12
CRWD;1;1;-2.86;-1.30
DBX;1;1;-0.05;-0.20
DBX;1;1;-0.11;-0.44
DISCA;1;1;-1.43;-5.03
ENDP;1;1;-0.03;-0.51
ENPH;1;1;3.96;2.22
EW;1;1;-0.33;-0.38
FATE;1;1;0.50;0.50
FRHC;1;1;0.90;1.88
FSLR;1;1;2.77;2.76
FSLY;1;1;-1.84;-1.76
FSLY;1;1;-1.25;-1.18
FTNT;1;1;-0.98;-0.65
GH;1;1;-1.09;-0.81
HRTX;1;1;0.48;2.36
IIVI;1;1;0.14;0.18
IOVA;1;1;-0.10;-0.20
JPM;1;1;-2.00;-1.59
LITE;1;1;5.61;6.08
LTHM;1;1;0.47;2.47
LTHM;1;1;-0.01;-0.05
MAC;1;1;-0.13;-1.21
MTCH;1;1;-0.66;-0.42
NTLA;1;1;0.00;0
NVTA;1;1;0.24;0.45
PBI;1;1;0.00;0
PINS;1;1;-0.42;-0.59
PLAN;1;1;-0.41;-0.57
PSTG;1;1;0.25;1.07
PTON;1;1;-1.42;-0.88
RDFN;1;1;0.50;0.62
SEDG;1;1;1.80;0.55
SIG;1;1;-0.64;-2.28
SMAR;1;1;-0.27;-0.37
SWBI;1;1;0.33;1.84
SWN;1;1;-0.01;-0.30
TDOC;1;1;0.64;0.31
TWOU;1;1;-0.15;-0.36
WDAY;1;1;5.20;2.10
Z;1;1;-0.44;-0.31
